"600089.SH","电力设备","输变电设备"
"600090.SH","食品饮料","其他饮料"
"600091.SH","基础化工","化学原料"
"600093.SH","机械","其他专用设备"
"600094.SH","房地产","房地产开发管理"
"600095.SH","综合","综合"
"600096.SH","基础化工","农用化工"
"600097.SH","电力设备","电站设备"
"600098.SH","电力及公用事业","发电及电网"
"600099.SH","汽车","摩托车及其他"
"600100.SH","计算机","计算机硬件"
"600101.SH","电力及公用事业","发电及电网"
"600102.SH","钢铁","普钢"
"600103.SH","基础化工","化学原料"
"600104.SH","汽车","乘用车"
"600105.SH","通信","通信设备制造"
"600106.SH","交通运输","公路铁路"
"600107.SH","纺织服装","品牌服饰"
"600108.SH","农林牧渔","农业"
"600109.SH","非银行金融","证券"
"600110.SH","石油石化","石油化工"
"600111.SH","有色金属","稀有金属"
"600112.SH","电力设备","输变电设备"
"600113.SH","家电","照明设备及其他"
"600114.SH","机械","金属制品"
"600115.SH","交通运输","航空机场"
"600116.SH","电力及公用事业","发电及电网"
"600117.SH","钢铁","其他钢铁"
"600118.SH","国防军工","航空航天"
"600119.SH","交通运输","公交物流"
"600120.SH","商贸零售","贸易"
"600121.SH","煤炭","煤炭开采洗选"
"600122.SH","商贸零售","零售"
"600123.SH","煤炭","煤炭开采洗选"
"600125.SH","交通运输","公路铁路"
"600126.SH","钢铁","普钢"
"600127.SH","农林牧渔","农业"
"600128.SH","纺织服装","品牌服饰"
"600129.SH","医药","中药生产"
"600130.SH","通信","通信设备制造"
"600131.SH","电力及公用事业","发电及电网"
"600132.SH","食品饮料","其他饮料"
"600133.SH","房地产","房地产开发管理"
"600135.SH","基础化工","化学制品"
"600136.SH","房地产","房地产开发管理"
"600137.SH","纺织服装","品牌服饰"
"600138.SH","餐饮旅游","景区和旅行社"
"600139.SH","建筑","建筑施工"
"600141.SH","基础化工","化学原料"
"600143.SH","基础化工","化学制品"
"600145.SH","机械","金属制品"
"600146.SH","基础化工","化学制品"
"600148.SH","汽车","汽车零部件"
"600149.SH","钢铁","普钢"
"600150.SH","机械","运输设备"
"600151.SH","电力设备","新能源设备"
"600152.SH","纺织服装","纺织制造"
"600153.SH","商贸零售","贸易"
"600155.SH","基础化工","化学原料"
"600156.SH","纺织服装","纺织制造"
"600157.SH","石油石化","石油化工"
"600158.SH","房地产","房地产开发管理"
"600159.SH","房地产","房地产开发管理"
"600160.SH","基础化工","化学原料"
"600161.SH","医药","生物医药"
"600162.SH","房地产","房地产开发管理"
"600163.SH","轻工制造","造纸"
"600165.SH","机械","金属制品"
"600166.SH","汽车","商用车"
"600167.SH","电力及公用事业","环保及公用事业"
"600168.SH","电力及公用事业","环保及公用事业"
"600169.SH","机械","通用设备"
"600170.SH","建筑","建筑施工"
"600171.SH","电子元器件","半导体"
"600172.SH","建材","其他建材"
"600173.SH","房地产","房地产开发管理"
"600175.SH","商贸零售","贸易"
"600176.SH","建材","玻璃"
"600177.SH","纺织服装","品牌服饰"
"600178.SH","汽车","汽车零部件"
"600179.SH","煤炭","煤炭化工"
"600180.SH","农林牧渔","牧业"
"600182.SH","汽车","汽车零部件"
"600183.SH","电子元器件","其他元器件"
"600184.SH","国防军工","航空航天"
"600185.SH","计算机","计算机硬件"
"600186.SH","食品饮料","食品"
"600187.SH","轻工制造","造纸"
"600188.SH","煤炭","煤炭开采洗选"
"600189.SH","农林牧渔","林业"
"600190.SH","交通运输","航运港口"
"600191.SH","农林牧渔","农业"
"600192.SH","电力设备","输变电设备"
"600193.SH","综合","综合"
"600195.SH","农林牧渔","牧业"
"600196.SH","医药","生物医药"
"600197.SH","食品饮料","白酒"
"600198.SH","通信","通信设备制造"
"600199.SH","食品饮料","白酒"
"600200.SH","医药","生物医药"
"600201.SH","农林牧渔","牧业"
"600202.SH","电力设备","电站设备"
"600203.SH","电子元器件","其他元器件"
"600206.SH","电子元器件","半导体"
"600207.SH","电子元器件","其他元器件"
"600208.SH","房地产","房地产开发管理"
"600209.SH","建筑","建筑装修"
"600210.SH","轻工制造","其他轻工"
"600211.SH","医药","中药生产"
"600212.SH","综合","综合"
"600213.SH","汽车","商用车"
"600215.SH","房地产","房地产开发管理"
"600216.SH","医药","化学制药"
"600217.SH","建材","水泥"
"600218.SH","汽车","汽车零部件"
"600219.SH","有色金属","工业金属"
"600220.SH","纺织服装","纺织制造"
"600221.SH","交通运输","航空机场"
"600222.SH","医药","中药生产"
"600223.SH","基础化工","合成纤维及树脂"
"600225.SH","农林牧渔","农业"
"600226.SH","医药","生物医药"
"600227.SH","基础化工","农用化工"
"600228.SH","基础化工","化学原料"
"600229.SH","基础化工","化学原料"
"600230.SH","基础化工","农用化工"
"600231.SH","钢铁","普钢"
"600232.SH","纺织服装","纺织制造"
"600233.SH","纺织服装","品牌服饰"
"600234.SH","综合","综合"
"600235.SH","轻工制造","造纸"
"600236.SH","电力及公用事业","发电及电网"
"600237.SH","电子元器件","其他元器件"
"600238.SH","食品饮料","其他饮料"
"600239.SH","食品饮料","其他饮料"
"600240.SH","房地产","房地产开发管理"
"600241.SH","商贸零售","贸易"
"600242.SH","农林牧渔","渔业"
"600243.SH","机械","通用设备"
"600246.SH","房地产","房地产开发管理"
"600247.SH","商贸零售","贸易"
"600248.SH","农林牧渔","牧业"
"600249.SH","基础化工","化学制品"
"600250.SH","商贸零售","贸易"
"600251.SH","农林牧渔","农业"
"600252.SH","医药","中药生产"
"600253.SH","医药","化学制药"
"600255.SH","有色金属","稀有金属"
"600256.SH","石油石化","石油化工"
"600257.SH","农林牧渔","渔业"
"600258.SH","餐饮旅游","景区和旅行社"
"600259.SH","基础化工","合成纤维及树脂"
"600260.SH","基础化工","化学制品"
"600261.SH","家电","照明设备及其他"
"600262.SH","机械","其他专用设备"
"600263.SH","建筑","建筑施工"
"600265.SH","农林牧渔","林业"
"600266.SH","房地产","房地产开发管理"
"600267.SH","医药","化学制药"
"600268.SH","电力设备","输变电设备"
"600269.SH","交通运输","公路铁路"
"600270.SH","交通运输","公交物流"
"600271.SH","国防军工","航空航天"
"600272.SH","纺织服装","品牌服饰"
"600273.SH","纺织服装","纺织制造"
"600275.SH","农林牧渔","渔业"
"600276.SH","医药","化学制药"
"600277.SH","基础化工","化学原料"
"600278.SH","商贸零售","贸易"
"600279.SH","交通运输","航运港口"
"600280.SH","商贸零售","零售"
"600281.SH","基础化工","化学原料"
"600282.SH","钢铁","普钢"
"600283.SH","电力及公用事业","环保及公用事业"
"600284.SH","建筑","建筑施工"
"600285.SH","医药","中药生产"
"600287.SH","商贸零售","贸易"
"600288.SH","电子元器件","电子设备"
"600289.SH","通信","通信设备制造"
"600290.SH","电力设备","输变电设备"
"600291.SH","建材","水泥"
"600292.SH","电力及公用事业","发电及电网"
"600293.SH","建材","玻璃"
"600295.SH","纺织服装","品牌服饰"
"600297.SH","医药","化学制药"
"600298.SH","农林牧渔","农业"
"600299.SH","基础化工","化学原料"
"600300.SH","食品饮料","其他饮料"
"600301.SH","基础化工","化学原料"
"600302.SH","机械","其他专用设备"
"600303.SH","汽车","商用车"
"600305.SH","房地产","房地产开发管理"
"600306.SH","商贸零售","零售"
"600307.SH","钢铁","普钢"
"600308.SH","轻工制造","造纸"
"600309.SH","基础化工","化学原料"
"600310.SH","电力及公用事业","发电及电网"
"600311.SH","有色金属","贵金属"
"600312.SH","电力设备","输变电设备"
"600313.SH","农林牧渔","牧业"
"600315.SH","基础化工","化学制品"
"600316.SH","国防军工","航空航天"
"600317.SH","交通运输","航运港口"
"600318.SH","建材","水泥"
"600319.SH","基础化工","化学原料"
"600320.SH","机械","通用设备"
"600321.SH","建材","玻璃"
"600322.SH","房地产","房地产开发管理"
"600323.SH","电力及公用事业","环保及公用事业"
"600325.SH","房地产","房地产开发管理"
"600326.SH","建筑","建筑施工"
"600327.SH","汽车","汽车销售及服务"
"600328.SH","基础化工","化学原料"
"600329.SH","医药","中药生产"
"600330.SH","有色金属","稀有金属"
"600331.SH","有色金属","工业金属"
"600332.SH","医药","中药生产"
"600333.SH","电力及公用事业","环保及公用事业"
"600335.SH","机械","工程机械"
"600336.SH","家电","白色家电"
"600337.SH","轻工制造","其他轻工"
"600338.SH","有色金属","工业金属"
"600339.SH","石油石化","石油化工"
"600340.SH","房地产","房地产开发管理"
"600343.SH","国防军工","航空航天"
"600345.SH","通信","通信设备制造"
"600346.SH","机械","其他专用设备"
"600348.SH","煤炭","煤炭开采洗选"
"600350.SH","交通运输","公路铁路"
"600351.SH","医药","中药生产"
"600352.SH","基础化工","化学制品"
"600353.SH","电子元器件","其他元器件"
"600354.SH","农林牧渔","农业"
"600355.SH","通信","通信设备制造"
"600356.SH","轻工制造","造纸"
"600358.SH","餐饮旅游","景区和旅行社"
"600359.SH","农林牧渔","农业"
"600360.SH","电子元器件","半导体"
"600361.SH","商贸零售","零售"
"600362.SH","有色金属","工业金属"
"600363.SH","电子元器件","其他元器件"
"600365.SH","食品饮料","其他饮料"
"600366.SH","商贸零售","贸易"
"600367.SH","基础化工","化学原料"
"600368.SH","交通运输","公路铁路"
"600369.SH","交通运输","公交物流"
"600370.SH","纺织服装","纺织制造"
"600371.SH","农林牧渔","农业"
"600372.SH","汽车","商用车"
"600373.SH","传媒","传媒"
"600375.SH","汽车","商用车"
"600376.SH","房地产","房地产开发管理"
"600377.SH","交通运输","公路铁路"
"600378.SH","石油石化","石油化工"
"600379.SH","电力设备","输变电设备"
"600380.SH","医药","中药生产"
"600381.SH","房地产","房地产开发管理"
"600382.SH","商贸零售","贸易"
"600383.SH","房地产","房地产开发管理"
"600385.SH","医药","生物医药"
"600386.SH","传媒","传媒"
"600387.SH","综合","综合"
"600388.SH","电力设备","电站设备"
"600389.SH","基础化工","农用化工"
"600390.SH","有色金属","稀有金属"
"600391.SH","国防军工","航空航天"
"600392.SH","煤炭","煤炭开采洗选"
"600393.SH","房地产","房地产开发管理"
"600395.SH","煤炭","煤炭开采洗选"
"600396.SH","电力及公用事业","发电及电网"
"600397.SH","煤炭","煤炭开采洗选"
"600398.SH","纺织服装","品牌服饰"
"600399.SH","钢铁","其他钢铁"
"600400.SH","纺织服装","品牌服饰"
"600401.SH","轻工制造","其他轻工"
"600403.SH","煤炭","煤炭开采洗选"
"600405.SH","通信","通信设备制造"
"600406.SH","电力设备","电站设备"
"600408.SH","煤炭","煤炭化工"
"600409.SH","基础化工","化学原料"
"600410.SH","计算机","IT服务"
"600415.SH","商贸零售","贸易"
"600416.SH","电力设备","输变电设备"
"600418.SH","汽车","乘用车"
"600419.SH","纺织服装","纺织制造"
"600420.SH","医药","化学制药"
"600421.SH","医药","生物医药"
"600422.SH","医药","中药生产"
"600423.SH","基础化工","农用化工"
"600425.SH","建材","水泥"
"600426.SH","基础化工","农用化工"
"600428.SH","交通运输","航运港口"
"600429.SH","食品饮料","食品"
"600432.SH","有色金属","稀有金属"
"600433.SH","轻工制造","造纸"
"600435.SH","机械","其他专用设备"
"600436.SH","医药","中药生产"
"600438.SH","农林牧渔","牧业"
"600439.SH","纺织服装","纺织制造"
"600444.SH","基础化工","化学制品"
"600446.SH","计算机","计算机软件"
"600448.SH","纺织服装","纺织制造"
"600449.SH","建材","水泥"
"600452.SH","电力及公用事业","发电及电网"
"600455.SH","房地产","房地产开发管理"
"600456.SH","有色金属","稀有金属"
"600458.SH","机械","运输设备"
"600459.SH","有色金属","稀有金属"
"600460.SH","电子元器件","半导体"
"600461.SH","电力及公用事业","环保及公用事业"
"600462.SH","轻工制造","造纸"
"600463.SH","房地产","房地产开发管理"
"600466.SH","医药","中药生产"
"600467.SH","农林牧渔","渔业"
"600468.SH","有色金属","稀有金属"
"600469.SH","汽车","汽车零部件"
"600470.SH","基础化工","农用化工"
"600475.SH","电力设备","电站设备"
"600476.SH","计算机","IT服务"
"600477.SH","建筑","建筑施工"
"600478.SH","有色金属","稀有金属"
"600479.SH","医药","中药生产"
"600480.SH","汽车","汽车零部件"
"600481.SH","石油石化","石油化工"
"600482.SH","汽车","汽车零部件"
"600483.SH","纺织服装","纺织制造"
"600485.SH","通信","通信设备制造"
"600486.SH","基础化工","农用化工"
"600487.SH","通信","通信设备制造"
"600488.SH","医药","化学制药"
"600489.SH","有色金属","贵金属"
"600490.SH","医药","化学制药"
"600491.SH","建筑","建筑施工"
"600493.SH","纺织服装","纺织制造"
"600495.SH","机械","运输设备"
"600496.SH","建筑","建筑施工"
"600497.SH","有色金属","工业金属"
"600498.SH","通信","通信设备制造"
"600499.SH","机械","其他专用设备"
"600500.SH","商贸零售","贸易"
"600501.SH","汽车","商用车"
"600502.SH","建筑","建筑施工"
"600503.SH","计算机","IT服务"
"600505.SH","电力及公用事业","发电及电网"
"600506.SH","农林牧渔","农业"
"600507.SH","钢铁","其他钢铁"
"600508.SH","煤炭","煤炭开采洗选"
"600509.SH","电力及公用事业","发电及电网"
"600510.SH","纺织服装","纺织制造"
"600511.SH","医药","其他医药医疗"
"600512.SH","建筑","建筑施工"
"600513.SH","医药","化学制药"
"600515.SH","商贸零售","零售"
"600516.SH","钢铁","其他钢铁"
"600517.SH","电力设备","输变电设备"
"600518.SH","医药","中药生产"
"600519.SH","食品饮料","白酒"
"600520.SH","机械","金属制品"
"600521.SH","医药","化学制药"
"600522.SH","通信","通信设备制造"
"600523.SH","汽车","汽车零部件"
"600525.SH","电力设备","输变电设备"
"600526.SH","电力设备","电站设备"
"600527.SH","纺织服装","纺织制造"
"600528.SH","建筑","建筑施工"
"600529.SH","医药","其他医药医疗"
"600530.SH","房地产","房地产开发管理"
"600531.SH","有色金属","工业金属"
"600532.SH","基础化工","农用化工"
"600533.SH","房地产","房地产开发管理"
"600535.SH","医药","化学制药"
"600536.SH","计算机","计算机软件"
"600537.SH","电力设备","新能源设备"
"600538.SH","医药","生物医药"
"600539.SH","建材","水泥"
"600540.SH","农林牧渔","农业"
"600543.SH","食品饮料","其他饮料"
"600545.SH","建筑","建筑施工"
"600546.SH","建筑","建筑施工"
"600547.SH","有色金属","贵金属"
"600548.SH","交通运输","公路铁路"
"600549.SH","有色金属","稀有金属"
"600550.SH","电力设备","输变电设备"
"600551.SH","电子元器件","电子设备"
"600552.SH","建材","玻璃"
"600553.SH","建材","水泥"
"600555.SH","纺织服装","品牌服饰"
"600556.SH","房地产","房地产开发管理"
"600557.SH","医药","中药生产"
"600558.SH","机械","金属制品"
"600559.SH","食品饮料","白酒"
"600560.SH","机械","仪器仪表"
"600561.SH","交通运输","公交物流"
"600562.SH","电子元器件","电子设备"
"600563.SH","电子元器件","其他元器件"
"600565.SH","汽车","商用车"
"600566.SH","机械","通用设备"
"600567.SH","轻工制造","造纸"
"600568.SH","医药","化学制药"
"600569.SH","钢铁","普钢"
"600570.SH","计算机","计算机软件"
"600571.SH","计算机","计算机软件"
"600572.SH","医药","中药生产"
"600573.SH","食品饮料","其他饮料"
"600575.SH","交通运输","航运港口"
"600576.SH","有色金属","稀有金属"
"600577.SH","电力设备","输变电设备"
"600578.SH","电力及公用事业","发电及电网"
"600579.SH","汽车","汽车零部件"
"600580.SH","电力设备","电站设备"
"600581.SH","钢铁","普钢"
"600582.SH","机械","其他专用设备"
"600583.SH","石油石化","油田服务"
"600584.SH","电子元器件","半导体"
"600585.SH","建材","水泥"
"600586.SH","建材","玻璃"
"600587.SH","医药","其他医药医疗"
"600588.SH","计算机","计算机软件"
"600589.SH","基础化工","合成纤维及树脂"
"600590.SH","电力设备","输变电设备"
"600592.SH","机械","通用设备"
"600593.SH","餐饮旅游","景区和旅行社"
"600594.SH","医药","中药生产"
"600595.SH","有色金属","工业金属"
"600596.SH","基础化工","化学原料"
"600597.SH","食品饮料","食品"
"600598.SH","农林牧渔","农业"
"600599.SH","轻工制造","其他轻工"
"600600.SH","食品饮料","其他饮料"
"600601.SH","电子元器件","其他元器件"
"600602.SH","电子元器件","电子设备"
"600603.SH","房地产","房地产开发管理"
"600604.SH","机械","其他专用设备"
"600605.SH","商贸零售","贸易"
"600606.SH","房地产","房地产开发管理"
"600607.SH","医药","中药生产"
"600608.SH","钢铁","其他钢铁"
"600609.SH","汽车","商用车"
"600610.SH","机械","其他专用设备"
"600611.SH","交通运输","公交物流"
"600612.SH","商贸零售","零售"
"600613.SH","医药","中药生产"
"600614.SH","房地产","房地产开发管理"
"600615.SH","房地产","房地产开发管理"
"600616.SH","食品饮料","其他饮料"
"600617.SH","房地产","房地产开发管理"
"600618.SH","基础化工","化学制品"
"600619.SH","家电","白色家电"
"600620.SH","房地产","房地产开发管理"
"600621.SH","电子元器件","其他元器件"
"600622.SH","房地产","房地产开发管理"
"600623.SH","汽车","汽车零部件"
"600624.SH","综合","综合"
"600626.SH","纺织服装","纺织制造"
"600628.SH","商贸零售","零售"
"600629.SH","基础化工","化学原料"
"600630.SH","纺织服装","品牌服饰"
"600631.SH","商贸零售","零售"
"600633.SH","房地产","房地产开发管理"
"600634.SH","房地产","房地产开发管理"
"600635.SH","电力及公用事业","环保及公用事业"
"600636.SH","基础化工","化学原料"
"600637.SH","家电","黑色家电"
"600638.SH","房地产","房地产开发管理"
"600639.SH","房地产","房地产开发管理"
"600640.SH","房地产","房地产开发管理"
"600641.SH","房地产","房地产开发管理"
"600642.SH","电力及公用事业","发电及电网"
"600643.SH","非银行金融","信托及其他"
"600644.SH","电力及公用事业","发电及电网"
"600645.SH","医药","生物医药"
"600647.SH","房地产","房地产开发管理"
"600648.SH","商贸零售","贸易"
"600649.SH","综合","综合"
"600650.SH","交通运输","公交物流"
"600651.SH","家电","照明设备及其他"
"600652.SH","煤炭","煤炭开采洗选"
"600653.SH","汽车","摩托车及其他"
"600654.SH","电子元器件","其他元器件"
"600655.SH","商贸零售","零售"
"600656.SH","医药","化学制药"
"600657.SH","计算机","计算机硬件"
"600658.SH","房地产","房地产开发管理"
"600660.SH","汽车","汽车零部件"
"600661.SH","综合","综合"
"600662.SH","交通运输","公交物流"
"600663.SH","房地产","房地产开发管理"
"600664.SH","医药","化学制药"
"600665.SH","房地产","房地产开发管理"
"600666.SH","医药","化学制药"
"600667.SH","纺织服装","纺织制造"
"600668.SH","综合","综合"
"600671.SH","医药","中药生产"
"600673.SH","有色金属","工业金属"
"600674.SH","电力及公用事业","发电及电网"
"600675.SH","房地产","房地产开发管理"
"600676.SH","交通运输","公交物流"
"600677.SH","国防军工","航空航天"
"600678.SH","建材","水泥"
"600679.SH","房地产","房地产开发管理"
"600680.SH","通信","通信设备制造"
"600681.SH","轻工制造","其他轻工"
"600682.SH","商贸零售","零售"
"600683.SH","商贸零售","贸易"
"600684.SH","房地产","房地产开发管理"
"600685.SH","机械","运输设备"
"600686.SH","汽车","商用车"
"600687.SH","计算机","IT服务"
"600688.SH","石油石化","石油化工"
"600689.SH","商贸零售","贸易"
"600690.SH","家电","白色家电"
"600691.SH","综合","综合"
"600692.SH","交通运输","航运港口"
"600693.SH","商贸零售","零售"
"600694.SH","商贸零售","零售"
"600695.SH","农林牧渔","牧业"
"600696.SH","房地产","房地产开发管理"
"600697.SH","商贸零售","零售"
"600698.SH","汽车","摩托车及其他"
"600699.SH","基础化工","合成纤维及树脂"
"600701.SH","农林牧渔","农业"
"600702.SH","食品饮料","白酒"
"600703.SH","电子元器件","半导体"
"600704.SH","汽车","汽车销售及服务"
"600705.SH","综合","综合"
"600706.SH","医药","其他医药医疗"
"600707.SH","电子元器件","其他元器件"
"600708.SH","交通运输","公交物流"
"600710.SH","机械","工程机械"
"600711.SH","有色金属","工业金属"
"600712.SH","商贸零售","零售"
"600713.SH","医药","其他医药医疗"
"600714.SH","有色金属","稀有金属"
"600715.SH","汽车","汽车零部件"
"600716.SH","建材","玻璃"
"600717.SH","交通运输","航运港口"
"600718.SH","计算机","IT服务"
"600719.SH","电力及公用事业","发电及电网"
"600720.SH","建材","水泥"
"600721.SH","餐饮旅游","酒店及餐饮"
"600722.SH","基础化工","化学原料"
"600723.SH","商贸零售","零售"
"600724.SH","建材","水泥"
"600725.SH","煤炭","煤炭化工"
"600726.SH","电力及公用事业","发电及电网"
"600727.SH","基础化工","农用化工"
"600728.SH","通信","通信设备制造"
"600729.SH","商贸零售","零售"
"600730.SH","计算机","计算机硬件"
"600731.SH","基础化工","农用化工"
"600732.SH","房地产","房地产开发管理"
"600733.SH","房地产","房地产开发管理"
"600734.SH","计算机","计算机硬件"
"600735.SH","商贸零售","贸易"
"600736.SH","房地产","房地产开发管理"
"600737.SH","农林牧渔","农业"
"600738.SH","商贸零售","零售"
"600739.SH","商贸零售","贸易"
"600740.SH","煤炭","煤炭化工"
"600741.SH","交通运输","公交物流"
"600742.SH","汽车","汽车零部件"
"600743.SH","有色金属","工业金属"
"600744.SH","电力及公用事业","发电及电网"
"600745.SH","纺织服装","纺织制造"
"600746.SH","基础化工","化学原料"
"600747.SH","电子元器件","电子设备"
"600748.SH","房地产","房地产开发管理"
"600749.SH","餐饮旅游","景区和旅行社"
"600750.SH","医药","中药生产"
"600751.SH","交通运输","航运港口"
"600753.SH","房地产","房地产开发管理"
"600754.SH","餐饮旅游","酒店及餐饮"
"600755.SH","商贸零售","贸易"
"600756.SH","计算机","计算机软件"
"600757.SH","纺织服装","纺织制造"
"600758.SH","电力及公用事业","发电及电网"
"600759.SH","房地产","房地产开发管理"
"600760.SH","汽车","商用车"
"600761.SH","机械","工程机械"
"600763.SH","医药","其他医药医疗"
"600764.SH","通信","通信设备制造"
"600765.SH","机械","运输设备"
"600766.SH","医药","其他医药医疗"
"600767.SH","房地产","房地产开发管理"
"600768.SH","有色金属","工业金属"
"600769.SH","基础化工","化学原料"
"600770.SH","计算机","计算机硬件"
"600771.SH","医药","化学制药"
"600773.SH","医药","中药生产"
"600774.SH","商贸零售","零售"
"600775.SH","通信","通信设备制造"
"600776.SH","通信","通信设备制造"
"600777.SH","综合","综合"
"600778.SH","商贸零售","零售"
"600779.SH","食品饮料","白酒"
"600780.SH","电力及公用事业","发电及电网"
"600781.SH","医药","中药生产"
"600782.SH","钢铁","普钢"
"600783.SH","农林牧渔","农业"
"600784.SH","钢铁","其他钢铁"
"600785.SH","商贸零售","零售"
"600787.SH","交通运输","公交物流"
"600789.SH","医药","化学制药"
"600790.SH","房地产","房地产开发管理"
"600791.SH","房地产","房地产开发管理"
"600792.SH","煤炭","煤炭化工"
"600793.SH","轻工制造","造纸"
"600794.SH","交通运输","公交物流"
"600795.SH","电力及公用事业","发电及电网"
"600796.SH","基础化工","农用化工"
"600797.SH","计算机","IT服务"
"600798.SH","交通运输","航运港口"
"600800.SH","轻工制造","其他轻工"
"600801.SH","建材","水泥"
"600802.SH","建材","水泥"
"600803.SH","基础化工","农用化工"
"600804.SH","钢铁","其他钢铁"
"600805.SH","交通运输","公路铁路"
"600806.SH","机械","通用设备"
"600807.SH","房地产","房地产开发管理"
"600808.SH","钢铁","普钢"
"600809.SH","食品饮料","白酒"
"600810.SH","基础化工","合成纤维及树脂"
"600811.SH","商贸零售","贸易"
"600812.SH","医药","化学制药"
"600814.SH","商贸零售","零售"
"600815.SH","机械","工程机械"
"600816.SH","非银行金融","信托及其他"
"600817.SH","电子元器件","其他元器件"
"600818.SH","汽车","摩托车及其他"
"600819.SH","建材","玻璃"
"600820.SH","建筑","建筑施工"
"600821.SH","商贸零售","零售"
"600822.SH","商贸零售","贸易"
"600823.SH","房地产","房地产开发管理"
"600824.SH","商贸零售","零售"
"600825.SH","传媒","传媒"
"600826.SH","商贸零售","贸易"
"600827.SH","商贸零售","零售"
"600828.SH","商贸零售","零售"
"600829.SH","医药","化学制药"
"600830.SH","商贸零售","贸易"
"600831.SH","传媒","传媒"
"600832.SH","传媒","传媒"
"600833.SH","医药","其他医药医疗"
"600834.SH","交通运输","公交物流"
"600835.SH","机械","通用设备"
"600836.SH","轻工制造","其他轻工"
"600837.SH","医药","其他医药医疗"
"600838.SH","商贸零售","零售"
"600839.SH","家电","黑色家电"
"600841.SH","汽车","汽车零部件"
"600842.SH","医药","化学制药"
"600843.SH","机械","其他专用设备"
"600844.SH","基础化工","化学制品"
"600845.SH","计算机","计算机软件"
"600846.SH","建筑","建筑施工"
"600847.SH","汽车","摩托车及其他"
"600848.SH","机械","仪器仪表"
"600850.SH","国防军工","航空航天"
"600851.SH","纺织服装","纺织制造"
"600853.SH","建筑","建筑施工"
"600854.SH","家电","白色家电"
"600855.SH","国防军工","兵器兵装"
"600856.SH","商贸零售","零售"
"600857.SH","商贸零售","贸易"
"600858.SH","商贸零售","零售"
"600859.SH","商贸零售","零售"
"600860.SH","机械","其他专用设备"
"600861.SH","商贸零售","零售"
"600862.SH","机械","通用设备"
"600863.SH","电力及公用事业","发电及电网"
"600864.SH","电力及公用事业","环保及公用事业"
"600865.SH","商贸零售","零售"
"600866.SH","食品饮料","食品"
"600867.SH","医药","生物医药"
"600868.SH","电力及公用事业","发电及电网"
"600869.SH","医药","中药生产"
"600870.SH","家电","黑色家电"
"600871.SH","基础化工","合成纤维及树脂"
"600872.SH","综合","综合"
"600873.SH","食品饮料","食品"
"600874.SH","电力及公用事业","环保及公用事业"
"600875.SH","电力设备","新能源设备"
"600876.SH","建材","玻璃"
"600877.SH","汽车","摩托车及其他"
"600879.SH","国防军工","航空航天"
"600880.SH","传媒","传媒"
"600881.SH","建材","水泥"
"600882.SH","基础化工","农用化工"
"600883.SH","建材","水泥"
"600884.SH","纺织服装","品牌服饰"
"600885.SH","电力设备","新能源设备"
"600886.SH","电力及公用事业","发电及电网"
"600887.SH","食品饮料","食品"
"600888.SH","有色金属","工业金属"
"600889.SH","基础化工","合成纤维及树脂"
"600890.SH","房地产","房地产开发管理"
"600891.SH","综合","综合"
"600892.SH","电力设备","输变电设备"
"600893.SH","国防军工","航空航天"
"600894.SH","钢铁","普钢"
"600895.SH","房地产","房地产开发管理"
"600896.SH","交通运输","航运港口"
"600897.SH","交通运输","航空机场"
"600898.SH","商贸零售","零售"
"600900.SH","电力及公用事业","发电及电网"
"600901.SH","非银行金融","信托及其他"
"600903.SH","电力及公用事业","环保及公用事业"
"600908.SH","银行","股份制与城商行"
"600909.SH","非银行金融","证券"
"600917.SH","电力及公用事业","环保及公用事业"
"600919.SH","银行","股份制与城商行"
"600926.SH","银行","股份制与城商行"
"600929.SH","食品饮料","食品"
"600933.SH","汽车","汽车零部件"
"600936.SH","传媒","传媒"
"600939.SH","建筑","建筑施工"
"600958.SH","非银行金融","证券"
"600959.SH","传媒","传媒"
"600960.SH","汽车","汽车零部件"
"600961.SH","有色金属","工业金属"
"600962.SH","农林牧渔","农业"
"600963.SH","轻工制造","造纸"
"600965.SH","农林牧渔","牧业"
"600966.SH","轻工制造","造纸"
"600967.SH","机械","运输设备"
"600969.SH","电力及公用事业","发电及电网"
"600970.SH","建筑","建筑施工"
"600971.SH","煤炭","煤炭开采洗选"
"600973.SH","电力设备","输变电设备"
"600975.SH","农林牧渔","牧业"
"600976.SH","医药","中药生产"
"600977.SH","传媒","传媒"
"600978.SH","农林牧渔","林业"
"600979.SH","电力及公用事业","发电及电网"
"600980.SH","有色金属","稀有金属"
"600981.SH","商贸零售","贸易"
"600982.SH","电力及公用事业","发电及电网"
"600983.SH","家电","白色家电"
"600984.SH","机械","其他专用设备"
"600985.SH","基础化工","化学制品"
"600986.SH","建筑","建筑施工"
"600987.SH","纺织服装","纺织制造"
"600988.SH","汽车","摩托车及其他"
"600990.SH","国防军工","兵器兵装"
"600991.SH","汽车","乘用车"
"600992.SH","机械","金属制品"
"600993.SH","医药","中药生产"
"600995.SH","电力及公用事业","发电及电网"
"600996.SH","传媒","传媒"
"600997.SH","煤炭","煤炭开采洗选"
"600998.SH","医药","其他医药医疗"
"600999.SH","非银行金融","证券"
"601000.SH","交通运输","航运港口"
"601001.SH","煤炭","煤炭开采洗选"
"601002.SH","机械","金属制品"
"601003.SH","钢铁","普钢"
"601005.SH","钢铁","普钢"
